id,n_positive_sentiment,n_negative_sentiment,n_tokens,sentiment_score,avg_valence,n_low_valence,n_high_valence,avg_arousal,n_low_arousal,n_high_arousal,avg_dominance,n_low_dominance,n_high_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,n_low_intensity_anger,n_low_intensity_anticipation,n_low_intensity_disgust,n_low_intensity_fear,n_low_intensity_joy,n_low_intensity_sadness,n_low_intensity_surprise,n_low_intensity_trust,n_high_intensity_anger,n_high_intensity_anticipation,n_high_intensity_disgust,n_high_intensity_fear,n_high_intensity_joy,n_high_intensity_sadness,n_high_intensity_surprise,n_high_intensity_trust,avg_prevalence,n_low_prevalence,n_high_prevalence,min_prevalence,max_prevalence,avg_socialness,n_low_socialness,n_high_socialness,avg_sd_socialness,n_controversial_socialness,min_socialness,max_socialness,avg_Auditory_sensorimotor,avg_Gustatory_sensorimotor,avg_Haptic_sensorimotor,avg_Interoceptive_sensorimotor,avg_Olfactory_sensorimotor,avg_Visual_sensorimotor,avg_Foot_leg_sensorimotor,avg_Hand_arm_sensorimotor,avg_Head_sensorimotor,avg_Mouth_sensorimotor,avg_Torso_sensorimotor,n_low_Auditory_sensorimotor,n_low_Gustatory_sensorimotor,n_low_Haptic_sensorimotor,n_low_Interoceptive_sensorimotor,n_low_Olfactory_sensorimotor,n_low_Visual_sensorimotor,n_low_Foot_leg_sensorimotor,n_low_Hand_arm_sensorimotor,n_low_Head_sensorimotor,n_low_Mouth_sensorimotor,n_low_Torso_sensorimotor,n_high_Auditory_sensorimotor,n_high_Gustatory_sensorimotor,n_high_Haptic_sensorimotor,n_high_Interoceptive_sensorimotor,n_high_Olfactory_sensorimotor,n_high_Visual_sensorimotor,n_high_Foot_leg_sensorimotor,n_high_Hand_arm_sensorimotor,n_high_Head_sensorimotor,n_high_Mouth_sensorimotor,n_high_Torso_sensorimotor,avg_sd_Auditory_sensorimotor,avg_sd_Gustatory_sensorimotor,avg_sd_Haptic_sensorimotor,avg_sd_Interoceptive_sensorimotor,avg_sd_Olfactory_sensorimotor,avg_sd_Visual_sensorimotor,avg_sd_Foot_leg_sensorimotor,avg_sd_Hand_arm_sensorimotor,avg_sd_Head_sensorimotor,avg_sd_Mouth_sensorimotor,avg_sd_Torso_sensorimotor,n_controversial_Auditory_sensorimotor,n_controversial_Gustatory_sensorimotor,n_controversial_Haptic_sensorimotor,n_controversial_Interoceptive_sensorimotor,n_controversial_Olfactory_sensorimotor,n_controversial_Visual_sensorimotor,n_controversial_Foot_leg_sensorimotor,n_controversial_Hand_arm_sensorimotor,n_controversial_Head_sensorimotor,n_controversial_Mouth_sensorimotor,n_controversial_Torso_sensorimotor,min_Auditory_sensorimotor,min_Gustatory_sensorimotor,min_Haptic_sensorimotor,min_Interoceptive_sensorimotor,min_Olfactory_sensorimotor,min_Visual_sensorimotor,min_Foot_leg_sensorimotor,min_Hand_arm_sensorimotor,min_Head_sensorimotor,min_Mouth_sensorimotor,min_Torso_sensorimotor,max_Auditory_sensorimotor,max_Gustatory_sensorimotor,max_Haptic_sensorimotor,max_Interoceptive_sensorimotor,max_Olfactory_sensorimotor,max_Visual_sensorimotor,max_Foot_leg_sensorimotor,max_Hand_arm_sensorimotor,max_Head_sensorimotor,max_Mouth_sensorimotor,max_Torso_sensorimotor,avg_iconicity,n_low_iconicity,n_high_iconicity,avg_sd_iconicity,n_controversial_iconicity,min_iconicity,max_iconicity
u857p6,0.1551094890510949,0.1395985401459854,0.7918486171761281,0.39204763734152903,0.6304188,0.1501757231684239,0.2659019812304484,0.3231965,0.29014598540145986,0.09306569343065693,0.5295806,0.12975269637215384,0.2709607417636615,0.43129771662209754,0.6869957120299599,0.5842838965423721,0.23321448337032025,0.5000000096635289,0.38596493278453586,0.28971427432371655,0.4647616401523881,0.0,0.0,0.0,0.06569343065693431,0.0,0.18248175182481752,0.016423357664233577,0.0948905109489051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025547445255474453,0.8751794124472356,0.12408759124087591,0.5468012022327179,0.350991775788606,1.0,0.3343681053893119,0.10583941605839416,0.22080291970802923,0.5809126619658622,0.35662148070907196,0.09580749926188367,0.979657882570504,0.5294695657145071,0.14584874758999622,0.3555460315294839,0.29263989886751973,0.21083701076620764,0.34034017262069965,0.23121877992140819,0.291623751513808,0.4586234769044111,0.34851326908671787,0.18348218347956363,0.4706693964749867,0.5537956204379563,0.5610010427528676,0.5567153284671533,0.5537956204379563,0.5005213764337851,0.5507833363005163,0.6075706531910912,0.5337703883932595,0.5091240875912408,0.5547890332917929,0.07025547445255474,0.0,0.0,0.029197080291970802,0.0,0.09854014598540145,0.072992700729927,0.08759124087591241,0.05474452554744526,0.0389294403892944,0.10992700729927009,0.7390249088140282,0.48779533473129427,0.5194022834607199,0.4380844207498898,0.42841132998463005,0.7722215950268828,0.27123501705575614,0.3922693253138592,0.5181229574484216,0.6295843989355545,0.28539727096672174,0.4103811841038118,0.10583941605839416,0.10857664233576643,0.4110401459854015,0.08819951338199512,0.5391032325338895,0.145985401459854,0.11642335766423358,0.5894160583941606,0.25593065693430656,0.09367396593673967,0.1263157896,0.0,0.0,0.0,0.0,0.05390835584905661,0.0,0.019668737213970652,0.2653061223698459,0.055882352947750874,0.0,0.7638888888172124,0.6137768619746835,0.6476477039320577,0.748670212779326,0.6343223737678844,0.7999999999244445,0.9021323125466482,0.8676470589550174,0.6842105263351799,0.7831325301204817,0.771357083437098,0.32141887057853463,0.36405109489051096,0.25016589250165894,0.4048614551670746,0.15510948905109487,0.0,0.5128205128205128
u660p4,0.17708333333333331,0.17708333333333331,0.6928675400291121,0.39199561403508776,0.65563405,0.18703703703703703,0.4017857142857143,0.38226283,0.26249999999999996,0.23611111111111108,0.45131335,0.20985696517412933,0.16599099099099096,0.8075245111915359,0.4838870426630642,0.5348542335234885,0.520350534087744,0.44085604331873957,0.4355005147897641,0.27228570604081065,0.4686673306205458,0.0,0.052083333333333336,0.0,0.0375,0.10833333333333334,0.0,0.05625,0.05416666666666667,0.14166666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.014583333333333334,0.94361100018599,0.0,0.6882352941176471,0.8468522023033754,1.0,0.47158817551361515,0.1359375,0.41250000000000003,0.44673510560673674,0.29404761904761906,0.09580749926188367,0.979657882570504,0.6189193220128835,0.22730723805950767,0.5761218910411227,0.6055729057210847,0.37548633044315716,0.516598423532917,0.40571073754136033,0.5022644617172817,0.68954395795485,0.4733989772705541,0.4158263085997884,0.5213414634146342,0.6930000000000001,0.6357142857142857,0.6114166666666667,0.6930000000000001,0.4678571428571428,0.6310975609756098,0.6543803418803419,0.5810442386831277,0.5882812500000001,0.6356707317073171,0.22916666666666666,0.0,0.11497641509433962,0.36666666666666664,0.0,0.24868421052631576,0.11666666666666667,0.2,0.5,0.2777777777777778,0.041833333333333333,0.7009214714976189,0.6529488332487378,0.6529370178446032,0.7062301656190061,0.5971457588145233,0.7298569401039589,0.4028559804835398,0.5106869005630391,0.33303339383758224,0.6299210401096548,0.4635696929425895,0.5377314814814814,0.4229166666666666,0.13125,0.5046875,0.40277777777777773,0.5369047619047619,0.325,0.2566666666666667,0.6296296296296295,0.3494791666666667,0.4083333333333333,0.0,0.0,0.0,0.0,0.0,0.23222060943396228,0.0,0.0,0.29651860735453367,0.05322128838861427,0.0,0.8633928571404177,0.647016274835443,0.9480759656781693,0.9042553191540289,0.6926108373581112,1.0,0.9233252622088918,0.9004010695471062,0.9692982457336105,0.9397590361445782,0.771357083437098,0.44820956461690503,0.4057291666666667,0.44488636363636375,0.4371095663509953,0.1298611111111111,0.0,0.7948717948717947
u185p3,0.1962457337883959,0.17406143344709896,0.8471615720524018,0.4063229746721753,0.6260961,0.3574769308557704,0.37664553876157975,0.34369946,0.41467576791808874,0.1353811149032992,0.4640782,0.29323518924150577,0.2966516004058666,0.11123227761178683,0.7066445515611862,0.3624657772533115,0.3683897553945267,0.413099875875837,0.31320949673626114,0.258571426710304,0.3768969025971019,0.011945392491467578,0.0,0.0,0.04607508532423208,0.06655290102389078,0.17064846416382254,0.030716723549488054,0.0,0.0,0.034129692832764506,0.0,0.017064846416382253,0.0,0.0,0.0,0.011945392491467578,0.9418712902530799,0.006825938566552901,0.7263601686408352,0.5303163809446315,1.0,0.3664163078944748,0.14846416382252559,0.32536973833902166,0.525972984022984,0.3890784982935154,0.14083259521700617,0.8252427184466019,0.39976554769657874,0.14190251793811698,0.5397145301860825,0.5027360272632363,0.24973713747302864,0.47350570274901127,0.5267845932613858,0.5735667712723065,0.6190797701393236,0.35776981987663836,0.46611545110596936,0.649920919004412,0.7335153583617748,0.7040468064358848,0.6829351535836178,0.7335153583617748,0.5646026328620185,0.6180804128860402,0.6346372626236106,0.6529673871824043,0.6796075085324232,0.6424290352118539,0.0469283276450512,0.017910260826001192,0.09417863352437376,0.17747440273037543,0.027445961319681453,0.25220046703790194,0.15017064846416384,0.43686006825938567,0.3668941979522184,0.11831626848691695,0.06853242320819114,0.6205573714681434,0.4853753523274402,0.6295254036315413,0.6943278633825442,0.4948175262894834,0.660529125161491,0.5037191887885947,0.5426107391520567,0.3961603526997184,0.5675714535480895,0.5049956322936624,0.4317406143344709,0.14846416382252559,0.17918088737201365,0.4931740614334471,0.14846416382252559,0.42905899561189664,0.34812286689419797,0.2665529010238908,0.6156617368221464,0.2956484641638225,0.3424345847554039,0.0,0.0,0.0,0.0,0.0,0.23060796641509437,0.0,0.019668737213970652,0.29651860735453367,0.0,0.0,1.0,0.9212376933670885,0.9480759656781693,0.8111702127494057,0.85057471267935,0.9527777777861729,0.9983597593158012,0.9385026737280592,1.0,0.9638554216867468,0.7543786488905956,0.5319112385168315,0.3485494880546075,0.6028544834005586,0.4298276922692323,0.1353811149032992,0.0,0.6923076923076923
u822p7,0.17889087656529518,0.06082289803220036,0.8078602620087336,0.44002447980416154,0.6504892,0.13383687802292452,0.2836698185535395,0.36935824,0.2737030411449016,0.19260584376863446,0.49630573,0.11659947133740954,0.2656287772566842,0.3675027415211743,0.5876707098814203,0.30080269806578636,0.28906713222980485,0.3627324037624138,0.2683178486327408,0.2803265087917319,0.4961391986462793,0.0,0.044722719141323794,0.055456171735241505,0.04830053667262969,0.23255813953488372,0.044722719141323794,0.06440071556350627,0.046511627906976744,0.0,0.07155635062611806,0.0,0.0,0.0,0.0,0.0,0.012522361359570662,0.9344410822986482,0.028622540250447227,0.47542881195411973,0.44871968784738586,1.0,0.27403834008331895,0.259391771019678,0.22301729278473467,0.5500572020014091,0.3107590084334271,0.09580749926188367,0.9145631067961164,0.37787589040984404,0.13071290142383984,0.6042986362599189,0.5873304684803337,0.25893859421999355,0.5701033464797588,0.6669779415551211,0.6203572113386795,0.5638937156003329,0.3348875864866538,0.6010503617200672,0.43784632837383836,0.4849373881932022,0.43547150523894707,0.42332737030411455,0.47141323792486584,0.27906976744186046,0.37894323487063136,0.40007339112884727,0.42287263411294423,0.45080500894454384,0.40250447227191416,0.029516994633273702,0.0,0.19745502413339183,0.2003577817531306,0.0,0.21862348178137653,0.3291592128801431,0.38640429338103754,0.1520572450805009,0.06678592725104353,0.25144901610017895,0.598108373836715,0.46836374511413137,0.6577944681536776,0.6908898153506585,0.4559886652626157,0.6838072536572908,0.4996876086951956,0.5019187207703495,0.30319456234632636,0.5382101033459114,0.505686827690916,0.2742993440667859,0.05187835420393559,0.1252236135957066,0.25849731663685155,0.1210494931425164,0.3204702274469716,0.2504472271914132,0.17710196779964224,0.34128403895845755,0.19677996422182467,0.18366129994036973,0.08888888880000001,0.0,0.0,0.0,0.0,0.2358490566037736,0.0,0.041304347818903596,0.25204081636768016,0.0,0.0,0.8583333332296131,0.4329113924050633,0.909666406013027,0.8349664054343102,0.5344827585885851,0.853086419737229,0.9983597593158012,0.8970588234143598,0.9692982457336105,0.8737808375903614,0.8114261885104634,0.6733093108374926,0.1614490161001789,0.47162140185396006,0.4511483383086268,0.1419200954084675,0.0,0.7948717948717947
u111p1,0.17482517482517484,0.17832167832167833,0.8267831149927221,0.3899521531100479,0.6288604,0.3139083139083139,0.3596403596403596,0.41308457,0.256993006993007,0.26748251748251745,0.5086298,0.11394948335246842,0.3482328482328482,0.6033260821931806,0.7172246730754531,0.3367131363654492,0.5252524935483087,0.4106965948990522,0.48960637067249657,0.5074285481024764,0.3802120818275229,0.0,0.0,0.05419580419580419,0.03146853146853147,0.13636363636363638,0.08741258741258741,0.04720279720279721,0.045454545454545456,0.05944055944055944,0.1048951048951049,0.0,0.03496503496503497,0.0,0.017482517482517484,0.11888111888111888,0.012237762237762238,0.9340108676645504,0.006993006993006993,0.770053475935829,0.5427135583314889,1.0,0.3830635952081613,0.22814685314685318,0.31410256410256415,0.5164031365137172,0.37012987012987014,0.0928161857256072,0.979657882570504,0.45214416020235887,0.16688907252997365,0.45935782705743844,0.34021811571236393,0.2909712077814516,0.47292674734157786,0.33982478481636486,0.39705787491001515,0.3969096644824536,0.26401097911092286,0.28763037533540653,0.6888538290977315,0.7760139860139861,0.7592407592407593,0.7726573426573426,0.7627972027972028,0.5874125874125874,0.7310677127750299,0.7556033709879862,0.799765820599154,0.7631118881118881,0.7560122804025244,0.09615384615384616,0.009174311926605505,0.05789022298456261,0.0979020979020979,0.0,0.3080603606919396,0.055944055944055944,0.16783216783216784,0.13986013986013987,0.037296037296037296,0.03510489510489511,0.6341075766750307,0.5569015093013112,0.5777088388380834,0.5567116736482282,0.5473942588426136,0.6972428067574874,0.38548451454714094,0.4101221210597266,0.4041319870431632,0.4977135536468187,0.39012334469669163,0.41550116550116545,0.28729603729603725,0.2508741258741259,0.44580419580419584,0.20279720279720279,0.4945054945054945,0.3006993006993007,0.2692307692307693,0.5811965811965812,0.3125,0.20396270396270397,0.08000000000000002,0.0,0.0,0.0,0.0,0.23222060943396228,0.0,0.019668737213970652,0.23696145124276924,0.0,0.0,0.8048469387286582,0.8649789028860758,0.8923821040766513,0.844414893625297,0.7011494253587001,0.9527777777861729,0.7818480043137471,0.9481792717439036,0.7867036012407057,0.8858592262650601,0.8476294348296286,0.4299081535823384,0.40690559440559443,0.433248569612206,0.4542253954567151,0.22785547785547783,0.0,0.7435897435897436
u969p4,0.1740506329113924,0.10759493670886076,0.9141193595342068,0.41788807461692207,0.67412394,0.08286451007969994,0.3187160940325497,0.32782227,0.27056962025316456,0.07172995780590717,0.50946635,0.09375590402418288,0.29798152582962706,0.5531625009173071,0.5678294423975562,0.2724968378352868,0.151515147222338,0.3691634435737755,0.3235294045280585,0.1268571348968818,0.3203724621956029,0.011075949367088608,0.03955696202531646,0.0245253164556962,0.08544303797468354,0.08227848101265822,0.07911392405063292,0.056962025316455694,0.08227848101265822,0.05379746835443038,0.03164556962025317,0.0,0.0,0.008966244725738396,0.0,0.0,0.0,0.9328329725742491,0.012658227848101266,0.5578927773641102,0.28524917412615636,1.0,0.4029550709340915,0.1261867088607595,0.34229957805907174,0.551874864524986,0.36075949367088606,0.0345438441098317,0.9145631067961164,0.6476290987603647,0.16760852490570152,0.4811657061217893,0.3549552516399922,0.25993694853134364,0.5205637056992262,0.3017572786544921,0.4453173550832414,0.6024112186717433,0.41415619328377257,0.26407576645731856,0.4254785427601112,0.5519620253164557,0.5262206148282097,0.5359493670886076,0.5502531645569622,0.38517179023508136,0.5314140166718123,0.532781564427134,0.4493719721831537,0.5090981012658228,0.5435705464649583,0.19145569620253164,0.008303332946231565,0.10478863147838549,0.02531645569620253,0.025448312236286918,0.23384410393071284,0.0759493670886076,0.189873417721519,0.22943037974683544,0.10126582278481013,0.09531645569620255,0.6837330377661343,0.5618097296527654,0.6141261080800308,0.5317217177967287,0.520769537559184,0.6645898947512833,0.37408761670695534,0.480077492814919,0.41185093260779315,0.6465470515086988,0.41128519763363264,0.3517932489451477,0.1529535864978903,0.1439873417721519,0.29588607594936706,0.18354430379746836,0.3481012658227848,0.16455696202531644,0.16708860759493674,0.4363572433192686,0.365506329113924,0.1550632911392405,0.0,0.0,0.0,0.0,0.0,0.2358490566037736,0.0,0.019668737213970652,0.29651860735453367,0.05322128838861427,0.0,0.8749999999620538,0.7422324510379746,0.9480759656781693,0.9042553191540289,0.7554858933624473,0.977777777937284,0.7217058500830266,0.9385026737280592,0.9122807017802402,0.9239061508433735,0.7543786488905956,0.404845405082709,0.37579113924050633,0.34205983889528196,0.38808341443104805,0.08966244725738397,0.0,0.6666666666666665
u326p10,0.1680672268907563,0.12857142857142856,0.8602620087336245,0.40535161432994254,0.63987243,0.17603485838779956,0.36014405762304924,0.26033628,0.4487394957983193,0.07619047619047618,0.4183459,0.338592750533049,0.20086304792187143,0.3735005483042349,0.5320360610082254,0.0,0.33919020957446494,0.263593719889048,0.3040505877977664,0.4089523774474657,0.25990939014121645,0.023529411764705882,0.04201680672268908,0.026050420168067228,0.07563025210084033,0.2184873949579832,0.25210084033613445,0.030252100840336138,0.04369747899159664,0.05714285714285715,0.033613445378151266,0.0,0.016806722689075633,0.0,0.0,0.05714285714285715,0.0,0.9377727232006958,0.0067226890756302525,0.7402867029164607,0.6436517058398228,1.0,0.24081926765122727,0.3046218487394958,0.20952380952380953,0.5578331062459331,0.39231692677070834,0.09232780800539876,0.8270920018492834,0.2607986927923774,0.12225074571782896,0.5150447352275015,0.2306226223521901,0.22417998019232427,0.5820266798620558,0.28119616908986517,0.35854331409811685,0.42270628636480884,0.1365906578472006,0.22437354506524126,0.697274031563845,0.7496470588235294,0.6972388955582233,0.7720336134453782,0.7369411764705883,0.4869147659063625,0.7157204345152696,0.7327300150829563,0.7231196182176575,0.7619747899159665,0.7249436359909818,0.027731092436974792,0.0,0.11130489931821787,0.05378151260504202,0.0,0.49677134011499335,0.06722689075630252,0.10756302521008404,0.24369747899159663,0.04481792717086834,0.06749579831932774,0.4349077844356109,0.46150202186206846,0.6000045520571214,0.3937250687157318,0.4231648993363546,0.5856930538957079,0.2897876006040894,0.35680706026051,0.3573326053341985,0.2913805497870866,0.2818136740732628,0.4595704948646125,0.09747899159663866,0.23529411764705882,0.4357142857142857,0.09747899159663866,0.46482593037214887,0.22857142857142856,0.1700840336134454,0.6126984126984127,0.14327731092436977,0.20392156862745098,0.0,0.0,0.0,0.0,0.0,0.23222060943396228,0.0,0.019668737213970652,0.2653061223698459,0.0,0.0,0.7321428571916455,0.647016274835443,0.8712568461302304,0.7180851063447826,0.6926108373581112,0.9580246914074625,0.9983597593158012,0.8970588234143598,1.0,0.7228915662650601,0.7577743357998961,0.5838341028250326,0.23949579831932774,0.6203208556149733,0.5113829568516682,0.24761904761904757,0.0,0.7948717948717947
u346p3,0.07984031936127745,0.03393213572854291,0.7234352256186317,0.383075953356445,0.64241475,0.08959858061654469,0.14114627887082978,0.2136139,0.3592814371257485,0.022621423819028603,0.4310817,0.023654184168975478,0.1445757134379889,0.4295700316925203,0.49335546824102133,0.23827629318245866,0.22341056444919083,0.5156938897874146,0.32043343834166954,0.36695866025181445,0.5013752269600377,0.0,0.0,0.03093812375249501,0.017964071856287425,0.05189620758483034,0.049900199600798396,0.0,0.0,0.0,0.0,0.0,0.0,0.011310711909514302,0.0,0.0,0.01397205588822355,0.8477948941266674,0.13572854291417166,0.4015498414934836,0.1843928753185953,1.0,0.27813081451275623,0.057884231536926144,0.18296739853626082,0.6315784044931655,0.32506415739948674,0.10717449069973428,0.755894590846047,0.39754519138139577,0.10104135784225242,0.561113643845966,0.15819463578024962,0.1709304213092982,0.6042060993251633,0.2859726529197197,0.48846485642327936,0.4266446769462254,0.1921741524447819,0.2277745753266487,0.3461369943040748,0.39880239520958083,0.36498431708012546,0.41676646706586834,0.3966467065868264,0.23952095808383234,0.3943332846502118,0.38620195506423055,0.366600133067199,0.4086826347305389,0.4030962465313276,0.0,0.0,0.0,0.031936127744510975,0.0,0.23258745666561612,0.0,0.0,0.0499001996007984,0.010645375914836991,0.0,0.6994899024021085,0.3923645402856014,0.6119701439442644,0.22534531145746614,0.3510246154623729,0.6355434437134246,0.4162258306497467,0.5251653275824554,0.5413613479286715,0.4423566423854078,0.4282828311707835,0.27034819250388115,0.03858948769128409,0.10479041916167664,0.12724550898203593,0.03858948769128409,0.25092671799258626,0.1437125748502994,0.2063872255489022,0.35817254380128627,0.12624750499001997,0.07451763140385895,0.0941176472,0.0,0.0,0.0,0.0,0.14675052415094342,0.0,0.041304347818903596,0.29651860735453367,0.029411764738754325,0.0,0.47718253974066394,0.4050632911392405,0.7182587666958411,0.7978723405426662,0.5344827585885851,0.9403508771439375,0.6134499726962697,0.6235294117351211,0.8060941829795889,0.7209892199999999,0.6905754794437886,0.45528766526303494,0.30339321357285426,0.29468336055162403,0.33925661679297486,0.06786427145708583,0.0,0.5827505827505827
u71p2,0.18518518518518517,0.07870370370370369,0.7802037845705968,0.4371345029239766,0.6950756,0.055418381344307266,0.3888888888888889,0.32553768,0.2833333333333333,0.04197530864197531,0.49195513,0.09875621890547263,0.3018018018018018,0.23009814226556283,0.6323920155914662,0.1013941712295531,0.24272131759550605,0.4781128511926911,0.2654282842928779,0.3988571558777166,0.38650702072500037,0.02592592592592593,0.0462962962962963,0.11481481481481481,0.06666666666666667,0.04814814814814815,0.1851851851851852,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.020987654320987655,0.0,0.0,0.02592592592592593,0.9276403710599379,0.014814814814814815,0.6549019607843137,0.2956621526115573,1.0,0.31400117030765107,0.22824074074074072,0.26481481481481484,0.527137086393312,0.3820105820105821,0.03355968900698751,0.9145631067961164,0.6729225022441354,0.24788790666641292,0.6441131165943523,0.4168681609357698,0.3389802330308079,0.641547458201376,0.3879008013458016,0.5531882766872215,0.6225247453860502,0.4472405875530962,0.3611862184547423,0.491869918699187,0.6220000000000001,0.5566137566137566,0.6165185185185186,0.628,0.32380952380952377,0.58739837398374,0.5677113010446343,0.5448273891175126,0.5583333333333333,0.603658536585366,0.19351851851851853,0.06802582398912675,0.10220125786163523,0.23703703703703705,0.08935185185185185,0.30526315789473685,0.05925925925925926,0.14814814814814814,0.37037037037037035,0.22716049382716047,0.03718518518518519,0.7082927276394566,0.619537395548935,0.7112651215927918,0.5481442925050869,0.5173461685699987,0.7264658380178731,0.3992871329163988,0.5437599034644868,0.41325400055974015,0.5877781284351271,0.4444572255108849,0.5063786008230452,0.2506172839506173,0.18796296296296297,0.35416666666666663,0.2685185185185185,0.5238095238095237,0.28888888888888886,0.31777777777777777,0.5316872427983539,0.32592592592592595,0.337037037037037,0.08000000000000002,0.0,0.0,0.0,0.0,0.1331853494339623,0.0,0.019668737213970652,0.29651860735453367,0.05322128838861427,0.0,1.0,0.9696202531645569,0.8173486922676998,0.8776595745011884,0.844827586196195,0.9005847952398961,0.9233252622088918,0.9614845939807629,0.8070175437691598,0.8795180722891565,0.7656380316502562,0.47033046861813993,0.3430555555555555,0.34175084175084175,0.4329279105528349,0.16790123456790124,0.0,0.6923076923076923
u900p5,0.21487603305785125,0.33719008264462813,0.8748180494905387,0.3534145280556764,0.62684333,0.3462503826140189,0.38252656434474613,0.44616413,0.2628099173553719,0.29972451790633603,0.5226482,0.08814604662637227,0.401072146526692,0.5002181062011776,0.5155038909357771,0.4062103761496398,0.5456525808568915,0.399048872968719,0.41589267768304866,0.3375238066271049,0.43759906825048966,0.023140495867768594,0.0,0.0256198347107438,0.08925619834710745,0.10743801652892562,0.04132231404958678,0.05950413223140496,0.0859504132231405,0.16859504132231407,0.0,0.0,0.11570247933884296,0.009366391184573001,0.0,0.0,0.011570247933884297,0.9357402197994235,0.0,0.6755469129800681,0.6817421848656442,1.0,0.406964932475163,0.11983471074380166,0.4606060606060607,0.5871966985403279,0.4665879574970484,0.18511957484499555,0.8049810046433096,0.44876719788250635,0.1694515348816457,0.4767674265460968,0.32669466225772903,0.2762196696855103,0.5375863672729808,0.35230065815881867,0.4545455800501203,0.4617788946671471,0.2992005205830206,0.2967450798406615,0.6041120741785931,0.683702479338843,0.6819362455726091,0.7036694214876034,0.6819173553719009,0.41936245572609204,0.6639790364845798,0.6770078406442044,0.6943016018773596,0.684297520661157,0.6839346905865753,0.01818181818181818,0.008673894912427023,0.018244191486043972,0.05289256198347107,0.0,0.2818616789908656,0.026446280991735537,0.11900826446280992,0.08264462809917356,0.03526170798898071,0.0,0.6925970331631329,0.5521953938438999,0.6243243074689228,0.5786043620773845,0.5265317275737601,0.6844394918275958,0.4426313563369506,0.5039715959719202,0.4610817352220574,0.5486809270800312,0.4622842842038709,0.4266299357208448,0.19173553719008266,0.14462809917355374,0.3723140495867769,0.22369146005509638,0.4883116883116883,0.2512396694214876,0.26181818181818184,0.5713498622589532,0.24545454545454545,0.20826446280991737,0.0444444448,0.0,0.0,0.0,0.0,0.20964360603773585,0.0,0.0,0.2857142856588921,0.05322128838861427,0.0,0.7638888888172124,0.9040639572658228,0.8270858525588475,0.7180851063447826,0.5517241378311535,1.0,0.9233252622088918,0.8088235294775087,0.94736842099446,0.9638554216867468,0.6905754794437886,0.41995903080713737,0.3768595041322314,0.3703981968444779,0.38828786801401194,0.22479338842975205,0.0,0.7407407407407408
u998p1,0.22007042253521125,0.2244718309859155,0.8209606986899564,0.4023350630096368,0.64083016,0.23708920187793425,0.3772635814889336,0.2860219,0.48063380281690143,0.09976525821596244,0.48427132,0.17734391423165857,0.4016939474685954,0.25910577952508296,0.462177337878336,0.4711207779376809,0.4138867616712311,0.35957297097831614,0.29279081500403326,0.21028572141880886,0.39587264505967956,0.03697183098591549,0.08802816901408451,0.0818661971830986,0.04753521126760563,0.16021126760563378,0.17605633802816903,0.06338028169014084,0.0,0.0,0.0,0.04401408450704226,0.017605633802816902,0.009976525821596244,0.0,0.0,0.012323943661971832,0.932850914573457,0.02112676056338028,0.658036454018227,0.47300708779995543,1.0,0.3101433675331572,0.22975352112676056,0.3163145539906103,0.5806959566584097,0.5160965794768612,0.10540301151461468,0.8372630605640314,0.29956023343579496,0.19389629773427433,0.6736514500109602,0.33870162129893605,0.33595771645189243,0.63953407451658,0.4911078055970512,0.5689459454773191,0.515691599241472,0.29103087628060115,0.413173266537747,0.6202765372724149,0.6540845070422535,0.5794768611670019,0.6698591549295776,0.6559859154929578,0.39839034205231383,0.6067502576434216,0.5928132899963886,0.5928208137715181,0.6496478873239436,0.6357351425626933,0.029049295774647887,0.04619459878537279,0.25262423598192935,0.056338028169014086,0.028315727699530516,0.4453298739807265,0.11267605633802817,0.08450704225352113,0.1056338028169014,0.09389671361502347,0.14140845070422536,0.45759166418521974,0.5690862264433275,0.715171229490005,0.5542866450002385,0.5648423531329437,0.6065402075375114,0.5340823065369279,0.5717330502855171,0.3899257526409644,0.4618728777057709,0.5226010114972117,0.3194444444444444,0.23826291079812204,0.18485915492957747,0.33670774647887325,0.28931924882629106,0.4647887323943662,0.3732394366197183,0.2517605633802817,0.46889671361502344,0.2566021126760563,0.1643192488262911,0.0,0.0,0.0,0.0,0.0,0.20964360603773585,0.0,0.041304347818903596,0.2857142856588921,0.029411764738754325,0.0,0.7638888888172124,0.7422324510379746,0.8517151404693315,0.844414893625297,0.7554858933624473,0.9433333333434073,0.9021323125466482,0.8439542483934065,0.9692982457336105,0.8527443106024096,0.8415346123254992,0.5209321446835318,0.4432218309859155,0.501280409731114,0.3427316662475737,0.11971830985915491,0.0833333333333333,0.6526806526806527
