,id,avg_valence,avg_arousal,avg_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,sentiment_score
73,u560p1,0.67252916,0.45192748,0.6691168,0.3962191538059282,0.4970905822900724,0.3480737512947601,0.2749731443986161,0.4605851038673771,0.1551912582722613,0.2840375465535577,0.5640085558716325,0.4812951440439054
74,u814p4,0.64142096,0.45810542,0.5519843,0.5948745725219207,0.4794680203610064,0.4547218877693756,0.1847475749530898,0.3713791747821787,0.380327848989584,0.1748826238426185,0.5425254665286567,0.4319502870513623
75,u73p2,0.7037834,0.5769717,0.7905837,0.5574076906372023,0.4287765730256871,0.4398447838712525,0.4492480961796156,0.5836576043188089,0.6459016466059585,0.4432707244084909,0.605794588038187,0.4176057271642582
76,u178p3,0.647959,0.4832815,0.62034756,0.5160850642134427,0.4230165247315555,0.3480737512947601,0.3413729098245719,0.3599221722576978,0.3306010955659161,0.724178388760362,0.4593550027772078,0.3658757756343306
77,u189p9,0.6883819,0.5402119,0.72769743,0.2619411113906817,0.4343308539931186,0.4450194387629749,0.3558246351507352,0.4409857278762252,0.437522771090875,0.2746478912036845,0.482515918347739,0.4795211219992827
78,u718p3,0.5108522,0.49786168,0.39398625,0.630316261466663,0.3150457064328499,0.4553687099923146,0.7894736446178661,0.3099870464260859,0.738251387371359,0.1748826238426185,0.5335821011704306,0.3528909569865595
79,u22p7,0.7525116,0.4301741,0.56580824,0.3962191538059282,0.4546965673892578,0.3480737512947601,0.1847475749530898,0.6757457775258904,0.3821195590313531,0.1654929510031196,0.6093816691829189,0.672846347607053
80,u826p4,0.7929377,0.61714536,0.5714842,0.3962191538059282,0.35078971572622,0.3480737512947601,0.1847475749530898,0.7830739542327155,0.3821195590313531,0.3241999277960057,0.6729211085523196,0.5162554777267865
81,u897p7,0.6968378,0.58209103,0.60805416,0.3867684317939887,0.500415659413802,0.667097870237012,0.5157280813895331,0.4090319554152609,0.428415311866151,0.5451878103780028,0.5711442102572221,0.3733645683483917
82,u635p7,0.6728803,0.23026215,0.46397382,0.0806979294438301,0.6367415423398232,0.3480737512947601,0.3164190448442586,0.3793774457062844,0.3821195590313531,0.1467136053241219,0.3656716270904756,0.3789329058850469
83,u258p1,0.77801,0.4398045,0.47023335,0.3962191538059282,0.6154613460279833,0.3480737512947601,0.3680629858790332,0.6408560317225049,0.3821195590313531,0.3458528796297061,0.5916844278548384,0.4275864604975271
84,u882p9,0.7133131,0.40204126,0.34082043,0.3962191538059282,0.3446938400927256,0.0608020744961601,0.0676691690813729,0.46984434934716,0.2021857902139337,0.2476525839763284,0.3499170650317795,0.3773892428507927
85,u953p10,0.74900436,0.5257204,0.78883,0.3481461167898745,0.4441119615054072,0.4040534658499615,0.2687074863004652,0.4210116775435804,0.4284152792953076,0.2843309874935621,0.5699817290798664,0.5021177052936644
86,u314p10,0.7074584,0.457557,0.5734188,0.2148309681815845,0.7448046165408441,0.3337645513614681,0.1181525258910373,0.3514915937058963,0.2721311389444167,0.0821596242283959,0.4339019137602148,0.367442207085687
87,u619p10,0.79226303,0.56277484,0.84869707,0.1112322776117868,0.5669161118616193,0.1319534346794494,0.2185821734986269,0.6170807356720839,0.4786885063291337,0.3485915451389094,0.5505014320047323,0.6710327455919395
88,u100p1,0.6289828,0.3693441,0.4468081,0.4258451590920776,0.5070657145679179,0.1824062234884804,0.4031832777218724,0.4498054374087147,0.4398907039751346,0.4309467995755792,0.4591328515693782,0.355254847950062
89,u440p5,0.75614536,0.53661346,0.56740946,0.399672837448253,0.4726724961793942,0.3876671229496824,0.7105263013634247,0.6064202398514924,0.3183970936906172,0.2937206428434353,0.4649253045158651,0.4815519380427835
90,u543p6,0.52341706,0.63061994,0.4969422,0.2489094852440154,0.558603468598967,0.2729624913230974,0.3918725442719635,0.4820579288742242,0.4491803319268591,0.3301056054206646,0.5595237195025822,0.3902025930676392
91,u714p7,0.609381,0.3500986,0.362106,0.3827699156051526,0.3976724608773908,0.5968089557485186,0.2226100965617239,0.3556708380190979,0.2426229482567205,0.1654929510031196,0.4664178352851736,0.3562246937994846
92,u655p10,0.748171,0.37289634,0.59051985,0.3962191538059282,0.3239124796694523,0.3480737512947601,0.147153594353097,0.3828361386525442,0.3821195590313531,0.1701877786780562,0.4293709441597902,0.4542181112441673
93,u808p10,0.73489153,0.35638538,0.58901554,0.31952018975727,0.4785259399492855,0.3480737512947601,0.3356605953758872,0.443697700619353,0.0,0.1836854322917342,0.5267856467697938,0.4948871291557719
94,u430p10,0.78073394,0.5534966,0.81070197,0.3042530156732917,0.5495784432936239,0.1923242863282116,0.350621457040403,0.547046358827739,0.5894353342709827,0.3075117373971178,0.5466544542810463,0.5331297379511011
95,u651p9,0.7446468,0.4913707,0.5080868,0.4252999098390369,0.5225032682842515,0.5438551235810637,0.3149838660320324,0.479175684752341,0.2964480909023576,0.1542253470936461,0.5748400794076188,0.5079325005881239
96,u460p1,0.75433564,0.44853124,0.6167723,0.1603053441316757,0.5433084111098402,0.0963777497685416,0.3104188929627398,0.4669260795896355,0.1879781440521112,0.2691705951645294,0.6090973715559653,0.4954229894943786
97,u481p2,0.8450157,0.58683246,0.6949259,0.1908396922996323,0.6345248242573369,0.4044847320707278,0.4310777069016299,0.7779939530661343,0.3238615692254516,0.4424882385546468,0.6801706344952405,0.4770561822363378
98,u406p5,0.6893975,0.43811223,0.6839098,0.028353326780939,0.5108441437357858,0.1216041441730571,0.2438238599062308,0.4596156199966475,0.1996357048880953,0.3512324086611949,0.437455570552739,0.4569593774343685
99,u448p4,0.82616323,0.6343436,0.8020518,0.3118866027152808,0.516154060519426,0.3480737512947601,0.2828499845264408,0.3694972218610747,0.2521857804426807,0.1103286427468926,0.631218827899472,0.5730163727959698
100,u759p2,0.4804884,0.7219978,0.6688843,0.5735187546958158,0.5197423295621132,1.0,0.5497810275593331,0.4269038403308267,0.672131142201501,0.2382628936472039,0.4674078569722404,0.3510592319841081
101,u114p10,0.73810583,0.49795702,0.70829743,0.234823695374894,0.6282441890858542,0.3480737512947601,0.4421768470666278,0.4877962482818004,0.238797812125252,0.5098591862138375,0.5673886093747429,0.482537576014214
102,u846p5,0.6434842,0.28221238,0.28437552,0.3962191538059282,0.4671654331898932,0.3480737512947601,0.3164190448442586,0.4935149313987051,0.3821195590313531,0.3241999277960057,0.6332622885806464,0.6563512054695932
103,u416p3,0.6317,0.4953619,0.56773955,0.4252998773392304,0.8356885715226393,0.6869340344705797,0.3402255364340928,0.5486381353038222,0.4867030834752281,0.4311424035494146,0.3617626300364573,0.3369452713533318
104,u943p1,0.64625764,0.3714268,0.5286961,0.4133042637731092,0.5011281405498358,0.3480737512947601,0.1936090120941207,0.3685149434781162,0.3398906909467972,0.3943661980452632,0.4227839956322124,0.3771098595959642
105,u905p3,0.5972544,0.41033643,0.46210268,0.4829412740847129,0.4098087694189817,0.3942432195654219,0.5118152381841146,0.3722438673458014,0.6122039823327928,0.6373239281122165,0.3765457889160654,0.2934580784454839
106,u719p9,0.6875694,0.475829,0.70161724,0.3962191538059282,0.5180382213428679,0.3480737512947601,0.2352309317627541,0.4737335617050322,0.3821195590313531,0.4765258135288463,0.5970149130436248,0.5096396047277659
107,u417p1,0.7314737,0.35959792,0.42899376,0.3962191538059282,0.4967133897733594,0.3480737512947601,0.1847475749530898,0.4737335617050322,0.3071038051669473,0.3241999277960057,0.4498933693265737,0.4516524536432885
